Entity,Code,Year,Renewables (TWh - equivalent)
European Union (27),,1988,1029.0400390625
European Union (27),,1989,847.88916015625
European Union (27),,1990,898.771728515625
European Union (27),,1991,941.3928833007812
European Union (27),,1992,981.7948608398438
European Union (27),,1993,1013.1593017578125
European Union (27),,1994,1046.049560546875
European Union (27),,1995,1053.1951904296875
European Union (27),,1996,1052.112060546875
European Union (27),,1997,1102.1058349609375
European Union (27),,1998,1154.7493896484375
European Union (27),,1999,1160.0263671875
European Union (27),,2000,1233.1026611328125
European Union (27),,2001,1307.51953125
European Union (27),,2002,1174.635498046875
European Union (27),,2003,1185.718505859375
European Union (27),,2004,1311.1893310546875
European Union (27),,2005,1325.09423828125
European Union (27),,2006,1409.19775390625
European Union (27),,2007,1507.69970703125
European Union (27),,2008,1652.7001953125
European Union (27),,2009,1748.5283203125
European Union (27),,2010,1992.367431640625
European Union (27),,2011,1971.225830078125
European Union (27),,2012,2214.268310546875
European Union (27),,2013,2401.336181640625
European Union (27),,2014,2480.334228515625
European Union (27),,2015,2527.604736328125
European Union (27),,2016,2556.700439453125
European Union (27),,2017,2567.72607421875
European Union (27),,2018,2749.15576171875
European Union (27),,2019,2834.399658203125
European Union (27),,2020,3045.0537109375
European Union (27),,2021,3100.444091796875
Finland,FIN,1965,27.65830421447754
Finland,FIN,1966,30.69593620300293
Finland,FIN,1967,34.387691497802734
Finland,FIN,1968,31.015531539916992
Finland,FIN,1969,25.860214233398438
Finland,FIN,1970,28.163082122802734
Finland,FIN,1971,31.583032608032227
Finland,FIN,1972,30.692949295043945
Finland,FIN,1973,31.284347534179688
Finland,FIN,1974,37.562721252441406
Finland,FIN,1975,36.102149963378906
Finland,FIN,1976,28.037633895874023
Finland,FIN,1977,36.02150344848633
Finland,FIN,1978,28.975507736206055
Finland,FIN,1979,32.144561767578125
Finland,FIN,1980,30.212066650390625
Finland,FIN,1981,40.3763427734375
Finland,FIN,1982,38.703704833984375
Finland,FIN,1983,40.158302307128906
Finland,FIN,1984,39.172637939453125
Finland,FIN,1985,36.47251892089844
Finland,FIN,1986,36.63679885864258
Finland,FIN,1987,40.79450225830078
Finland,FIN,1988,39.51314163208008
Finland,FIN,1989,38.53046417236328
Finland,FIN,1990,48.57517623901367
Finland,FIN,1991,54.987369537353516
Finland,FIN,1992,60.48469924926758
Finland,FIN,1993,58.875919342041016
Finland,FIN,1994,55.49398422241211
Finland,FIN,1995,59.32402038574219
Finland,FIN,1996,53.79164505004883
Finland,FIN,1997,60.472015380859375
Finland,FIN,1998,74.00028991699219
Finland,FIN,1999,64.32064819335938
Finland,FIN,2000,70.81600952148438
Finland,FIN,2001,65.05390167236328
Finland,FIN,2002,60.03127670288086
Finland,FIN,2003,57.6768798828125
Finland,FIN,2004,76.780029296875
Finland,FIN,2005,69.58807373046875
Finland,FIN,2006,67.30418395996094
Finland,FIN,2007,72.21028137207031
Finland,FIN,2008,82.76817321777344
Finland,FIN,2009,65.60974884033203
Finland,FIN,2010,73.05044555664062
Finland,FIN,2011,73.40082550048828
Finland,FIN,2012,85.09175109863281
Finland,FIN,2013,77.49209594726562
Finland,FIN,2014,81.66930389404297
Finland,FIN,2015,92.64250183105469
Finland,FIN,2016,88.92391204833984
Finland,FIN,2017,94.10745239257812
Finland,FIN,2018,95.73548889160156
Finland,FIN,2019,95.63782501220703
Finland,FIN,2020,104.03414916992188
Finland,FIN,2021,111.40172576904297
France,FRA,1965,138.6268768310547
France,FRA,1966,155.62484741210938
France,FRA,1967,136.11253356933594
France,FRA,1968,152.05508422851562
France,FRA,1969,159.9552459716797
France,FRA,1970,171.9806365966797
France,FRA,1971,148.9117889404297
France,FRA,1972,149.23094177246094
France,FRA,1973,145.98553466796875
France,FRA,1974,171.30662536621094
France,FRA,1975,182.25830078125
France,FRA,1976,147.8599853515625
France,FRA,1977,230.07415771484375
France,FRA,1978,206.6670684814453
France,FRA,1979,201.137939453125
France,FRA,1980,210.28564453125
France,FRA,1981,218.2435760498047
France,FRA,1982,213.56466674804688
France,FRA,1983,210.31793212890625
France,FRA,1984,199.4236602783203
France,FRA,1985,189.9478302001953
France,FRA,1986,191.63038635253906
France,FRA,1987,215.79339599609375
France,FRA,1988,233.69557189941406
France,FRA,1989,144.39044189453125
France,FRA,1990,165.38865661621094
France,FRA,1991,177.03994750976562
France,FRA,1992,210.7926025390625
France,FRA,1993,198.56919860839844
France,FRA,1994,240.9916229248047
France,FRA,1995,225.40463256835938
France,FRA,1996,205.6609649658203
France,FRA,1997,200.53842163085938
France,FRA,1998,195.07232666015625
France,FRA,1999,226.7056884765625
France,FRA,2000,209.57435607910156
France,FRA,2001,232.92991638183594
France,FRA,2002,192.25381469726562
France,FRA,2003,187.5203857421875
France,FRA,2004,189.31680297851562
France,FRA,2005,169.13682556152344
France,FRA,2006,186.68133544921875
France,FRA,2007,203.96461486816406
France,FRA,2008,235.21990966796875
France,FRA,2009,224.25564575195312
France,FRA,2010,246.42251586914062
France,FRA,2011,207.03707885742188
France,FRA,2012,263.43511962890625
France,FRA,2013,304.7768249511719
France,FRA,2014,291.987548828125
France,FRA,2015,284.955810546875
France,FRA,2016,303.0205383300781
France,FRA,2017,286.03692626953125
France,FRA,2018,338.633056640625
France,FRA,2019,338.3721923828125
France,FRA,2020,363.84661865234375
France,FRA,2021,357.19500732421875
Germany,DEU,1965,47.939327239990234
Germany,DEU,1966,51.84783935546875
Germany,DEU,1967,49.24070358276367
Germany,DEU,1968,49.970130920410156
Germany,DEU,1969,40.550601959228516
Germany,DEU,1970,54.78378677368164
Germany,DEU,1971,42.982330322265625
Germany,DEU,1972,42.30174255371094
Germany,DEU,1973,48.39508056640625
Germany,DEU,1974,55.59137725830078
Germany,DEU,1975,54.0339469909668
Germany,DEU,1976,45.02356719970703
Germany,DEU,1977,55.969608306884766
Germany,DEU,1978,58.50254821777344
Germany,DEU,1979,58.96772766113281
Germany,DEU,1980,62.66393280029297
Germany,DEU,1981,64.64697265625
Germany,DEU,1982,64.10720825195312
Germany,DEU,1983,60.247989654541016
Germany,DEU,1984,59.88733673095703
Germany,DEU,1985,56.70161056518555
Germany,DEU,1986,60.01347351074219
Germany,DEU,1987,64.77530670166016
Germany,DEU,1988,64.62666320800781
Germany,DEU,1989,59.60740661621094
Germany,DEU,1990,56.053104400634766
Germany,DEU,1991,51.99034118652344
Germany,DEU,1992,60.96017837524414
Germany,DEU,1993,63.207584381103516
Germany,DEU,1994,68.78809356689453
Germany,DEU,1995,75.0914306640625
Germany,DEU,1996,69.07652282714844
Germany,DEU,1997,73.09990692138672
Germany,DEU,1998,79.2094497680664
Germany,DEU,1999,88.29170227050781
Germany,DEU,2000,115.14318084716797
Germany,DEU,2001,119.49373626708984
Germany,DEU,2002,141.96011352539062
Germany,DEU,2003,146.06094360351562
Germany,DEU,2004,181.11074829101562
Germany,DEU,2005,206.39044189453125
Germany,DEU,2006,244.8116455078125
Germany,DEU,2007,297.9962158203125
Germany,DEU,2008,307.59716796875
Germany,DEU,2009,312.1472473144531
Germany,DEU,2010,338.2594909667969
Germany,DEU,2011,392.09637451171875
Germany,DEU,2012,447.6565246582031
Germany,DEU,2013,466.6724548339844
Germany,DEU,2014,492.3862609863281
Germany,DEU,2015,560.0958862304688
Germany,DEU,2016,560.9955444335938
Germany,DEU,2017,630.091552734375
Germany,DEU,2018,648.0065307617188
Germany,DEU,2019,693.5267333984375
Germany,DEU,2020,725.0140991210938
Germany,DEU,2021,683.1133422851562
Greece,GRC,1965,2.3685483932495117
Greece,GRC,1966,5.115591049194336
Greece,GRC,1967,4.908602237701416
Greece,GRC,1968,4.045161247253418
Greece,GRC,1969,6.07661247253418
Greece,GRC,1970,7.794623374938965
Greece,GRC,1971,7.841935634613037
Greece,GRC,1972,7.915859699249268
Greece,GRC,1973,6.5733866691589355
Greece,GRC,1974,6.940053939819336
Greece,GRC,1975,5.9583330154418945
Greece,GRC,1976,5.556182384490967
Greece,GRC,1977,5.683333396911621
Greece,GRC,1978,8.83548355102539
Greece,GRC,1979,10.544623374938965
Greece,GRC,1980,10.068548202514648
Greece,GRC,1981,10.074462890625
Greece,GRC,1982,10.529837608337402
Greece,GRC,1983,6.919354438781738
Greece,GRC,1984,8.462903022766113
Greece,GRC,1985,8.294354438781738
Greece,GRC,1986,9.5658597946167
Greece,GRC,1987,8.223374366760254
Greece,GRC,1988,6.999180793762207
Greece,GRC,1989,5.6212239265441895
Greece,GRC,1990,5.236830234527588
Greece,GRC,1991,9.16962718963623
Greece,GRC,1992,6.541107654571533
Greece,GRC,1993,6.8900227546691895
Greece,GRC,1994,7.797817707061768
Greece,GRC,1995,10.538946151733398
Greece,GRC,1996,12.96343994140625
Greece,GRC,1997,11.58843994140625
Greece,GRC,1998,11.206989288330078
Greece,GRC,1999,14.060720443725586
Greece,GRC,2000,12.253764152526855
Greece,GRC,2001,8.63369369506836
Greece,GRC,2002,10.475115776062012
Greece,GRC,2003,17.11819839477539
Greece,GRC,2004,17.088939666748047
Greece,GRC,2005,18.383134841918945
Greece,GRC,2006,21.889385223388672
Greece,GRC,2007,13.05717945098877
Greece,GRC,2008,16.2308292388916
Greece,GRC,2009,22.945436477661133
Greece,GRC,2010,29.283798217773438
Greece,GRC,2011,22.553468704223633
Greece,GRC,2012,27.92523956298828
Greece,GRC,2013,39.20784378051758
Greece,GRC,2014,33.094966888427734
Greece,GRC,2015,40.105960845947266
Greece,GRC,2016,40.01028060913086
Greece,GRC,2017,36.893165588378906
Greece,GRC,2018,42.89596939086914
Greece,GRC,2019,42.59555435180664
Greece,GRC,2020,46.25033187866211
Greece,GRC,2021,56.72744369506836
High-income countries,,1965,2142.359375
High-income countries,,1966,2264.55078125
High-income countries,,1967,2320.22802734375
High-income countries,,1968,2385.942138671875
High-income countries,,1969,2493.6923828125
High-income countries,,1970,2564.784912109375
High-income countries,,1971,2675.393310546875
High-income countries,,1972,2791.80615234375
High-income countries,,1973,2800.779541015625
High-income countries,,1974,3071.396728515625
High-income countries,,1975,3070.3193359375
High-income countries,,1976,2955.722900390625
High-income countries,,1977,2974.571533203125
High-income countries,,1978,3197.72412109375
High-income countries,,1979,3326.47314453125
High-income countries,,1980,3301.97900390625
High-income countries,,1981,3334.903076171875
High-income countries,,1982,3446.442138671875
High-income countries,,1983,3626.963623046875
High-income countries,,1984,3637.97802734375
High-income countries,,1985,3633.131591796875
High-income countries,,1986,3644.657958984375
High-income countries,,1987,3645.35888671875
High-income countries,,1988,3653.08154296875
High-income countries,,1989,3607.181396484375
High-income countries,,1990,3755.4072265625
High-income countries,,1991,3817.4501953125
High-income countries,,1992,3797.71630859375
High-income countries,,1993,3995.2802734375
High-income countries,,1994,3905.291259765625
High-income countries,,1995,4137.3134765625
High-income countries,,1996,4226.552734375
High-income countries,,1997,4353.05712890625
High-income countries,,1998,4282.34765625
High-income countries,,1999,4336.7509765625
High-income countries,,2000,4402.22802734375
High-income countries,,2001,4148.11474609375
High-income countries,,2002,4238.53515625
High-income countries,,2003,4201.9951171875
High-income countries,,2004,4321.09912109375
High-income countries,,2005,4441.724609375
High-income countries,,2006,4555.7919921875
High-income countries,,2007,4593.6943359375
High-income countries,,2008,4844.0185546875
High-income countries,,2009,4972.74365234375
High-income countries,,2010,5202.8076171875
High-income countries,,2011,5534.94091796875
High-income countries,,2012,5815.09716796875
High-income countries,,2013,6152.04833984375
High-income countries,,2014,6319.83935546875
High-income countries,,2015,6547.359375
High-income countries,,2016,6792.6728515625
High-income countries,,2017,7131.98388671875
High-income countries,,2018,7434.72509765625
High-income countries,,2019,7616.70751953125
High-income countries,,2020,8145.2138671875
High-income countries,,2021,8382.6962890625
Hong Kong,HKG,1965,0
Hong Kong,HKG,1966,0
Hong Kong,HKG,1967,0
Hong Kong,HKG,1968,0
Hong Kong,HKG,1969,0
Hong Kong,HKG,1970,0
Hong Kong,HKG,1971,0
Hong Kong,HKG,1972,0
Hong Kong,HKG,1973,0
Hong Kong,HKG,1974,0
Hong Kong,HKG,1975,0
Hong Kong,HKG,1976,0
Hong Kong,HKG,1977,0
Hong Kong,HKG,1978,0
Hong Kong,HKG,1979,0
Hong Kong,HKG,1980,0
Hong Kong,HKG,1981,0
Hong Kong,HKG,1982,0
Hong Kong,HKG,1983,0
Hong Kong,HKG,1984,0
Hong Kong,HKG,1985,0
Hong Kong,HKG,1986,0
Hong Kong,HKG,1987,0
Hong Kong,HKG,1988,0
Hong Kong,HKG,1989,0
Hong Kong,HKG,1990,0
Hong Kong,HKG,1991,0
Hong Kong,HKG,1992,0
Hong Kong,HKG,1993,0
Hong Kong,HKG,1994,0
Hong Kong,HKG,1995,0
Hong Kong,HKG,1996,0
Hong Kong,HKG,1997,0
Hong Kong,HKG,1998,0
Hong Kong,HKG,1999,0
Hong Kong,HKG,2000,0
Hong Kong,HKG,2001,0
Hong Kong,HKG,2002,0
Hong Kong,HKG,2003,0
Hong Kong,HKG,2004,0
Hong Kong,HKG,2005,0
Hong Kong,HKG,2006,0.0019749999046325684
Hong Kong,HKG,2007,0.00244722212664783
Hong Kong,HKG,2008,0.002266666619107127
Hong Kong,HKG,2009,0.0030555555131286383
Hong Kong,HKG,2010,0.13015972077846527
Hong Kong,HKG,2011,0.14793695509433746
Hong Kong,HKG,2012,0.14199139177799225
Hong Kong,HKG,2013,0.12536388635635376
Hong Kong,HKG,2014,0.14784249663352966
Hong Kong,HKG,2015,0.19491668045520782
Hong Kong,HKG,2016,0.2195044457912445
Hong Kong,HKG,2017,0.22532805800437927
Hong Kong,HKG,2018,0.2332099974155426
Hong Kong,HKG,2019,0.25718000531196594
Hong Kong,HKG,2020,0.2599911093711853
Hong Kong,HKG,2021,0.26440608501434326
Hungary,HUN,1965,0.221774160861969
Hungary,HUN,1966,0.295698881149292
Hungary,HUN,1967,0.2424730509519577
Hungary,HUN,1968,0.2631719410419464
Hungary,HUN,1969,0.2809138894081116
Hungary,HUN,1970,0.26021498441696167
Hungary,HUN,1971,0.2838708460330963
Hungary,HUN,1972,0.3252688944339752
Hungary,HUN,1973,0.29865583777427673
Hungary,HUN,1974,0.23951610922813416
Hungary,HUN,1975,0.48198914527893066
Hungary,HUN,1976,0.48790332674980164
Hungary,HUN,1977,0.44059136509895325
Hungary,HUN,1978,0.40806445479393005
Hungary,HUN,1979,0.4317205548286438
Hungary,HUN,1980,0.3311827480792999
Hungary,HUN,1981,0.4967741370201111
Hungary,HUN,1982,0.4701613783836365
Hungary,HUN,1983,0.4583333134651184
Hungary,HUN,1984,0.5352150201797485
Hungary,HUN,1985,0.4583333134651184
Hungary,HUN,1986,0.45537635684013367
Hungary,HUN,1987,0.4997310936450958
Hungary,HUN,1988,0.4997310936450958
Hungary,HUN,1989,0.46720415353775024
Hungary,HUN,1990,0.5806116461753845
Hungary,HUN,1991,0.6502686142921448
Hungary,HUN,1992,0.6140455603599548
Hungary,HUN,1993,0.6153560876846313
Hungary,HUN,1994,0.6197243928909302
Hungary,HUN,1995,0.6607524752616882
Hungary,HUN,1996,0.7717069387435913
Hungary,HUN,1997,0.8078966736793518
Hungary,HUN,1998,0.6498655676841736
Hungary,HUN,1999,0.7427083253860474
Hungary,HUN,2000,0.7338374853134155
Hungary,HUN,2001,0.7728272080421448
Hungary,HUN,2002,0.7032430171966553
Hungary,HUN,2003,1.0214771032333374
Hungary,HUN,2004,2.9223644733428955
Hungary,HUN,2005,5.899718284606934
Hungary,HUN,2006,4.6865434646606445
Hungary,HUN,2007,5.894253730773926
Hungary,HUN,2008,7.363901615142822
Hungary,HUN,2009,9.017727851867676
Hungary,HUN,2010,9.319807052612305
Hungary,HUN,2011,8.27640438079834
Hungary,HUN,2012,8.003602981567383
Hungary,HUN,2013,8.453359603881836
Hungary,HUN,2014,9.56220531463623
Hungary,HUN,2015,9.774447441101074
Hungary,HUN,2016,9.78869915008545
Hungary,HUN,2017,10.410093307495117
Hungary,HUN,2018,11.220429420471191
Hungary,HUN,2019,13.59952163696289
Hungary,HUN,2020,15.738601684570312
Hungary,HUN,2021,19.24431610107422
Iceland,ISL,1965,1.8945430517196655
Iceland,ISL,1966,1.8448655605316162
Iceland,ISL,1967,1.9649194478988647
Iceland,ISL,1968,2.031155824661255
Iceland,ISL,1969,2.5486953258514404
Iceland,ISL,1970,4.212238311767578
Iceland,ISL,1971,4.586724281311035
Iceland,ISL,1972,5.096041679382324
Iceland,ISL,1973,6.517861366271973
Iceland,ISL,1974,6.6937785148620605
Iceland,ISL,1975,6.573995113372803
Iceland,ISL,1976,7.001392841339111
Iceland,ISL,1977,7.49648380279541
Iceland,ISL,1978,7.754840850830078
Iceland,ISL,1979,8.465524673461914
Iceland,ISL,1980,9.155035972595215
Iceland,ISL,1981,9.470224380493164
Iceland,ISL,1982,10.52583122253418
Iceland,ISL,1983,11.096622467041016
Iceland,ISL,1984,11.54448127746582
Iceland,ISL,1985,11.317031860351562
Iceland,ISL,1986,11.962676048278809
Iceland,ISL,1987,12.238018989562988
Iceland,ISL,1988,13.009819030761719
Iceland,ISL,1989,13.189068794250488
Iceland,ISL,1990,13.085206985473633
Iceland,ISL,1991,13.040133476257324
Iceland,ISL,1992,13.379735946655273
Iceland,ISL,1993,13.912623405456543
Iceland,ISL,1994,14.06705093383789
Iceland,ISL,1995,14.64809799194336
Iceland,ISL,1996,15.055760383605957
Iceland,ISL,1997,16.438800811767578
Iceland,ISL,1998,18.457124710083008
Iceland,ISL,1999,21.08814811706543
Iceland,ISL,2000,22.531402587890625
Iceland,ISL,2001,23.399003982543945
Iceland,ISL,2002,24.352733612060547
Iceland,ISL,2003,24.448772430419922
Iceland,ISL,2004,24.6516056060791
Iceland,ISL,2005,24.647993087768555
Iceland,ISL,2006,27.929216384887695
Iceland,ISL,2007,33.450958251953125
Iceland,ISL,2008,45.81071472167969
Iceland,ISL,2009,46.49436950683594
Iceland,ISL,2010,46.84341049194336
Iceland,ISL,2011,46.94775390625
Iceland,ISL,2012,47.532955169677734
Iceland,ISL,2013,48.788787841796875
Iceland,ISL,2014,48.51484298706055
Iceland,ISL,2015,50.06909942626953
Iceland,ISL,2016,49.10048294067383
Iceland,ISL,2017,50.63791275024414
Iceland,ISL,2018,51.814388275146484
Iceland,ISL,2019,50.72404861450195
Iceland,ISL,2020,49.59328079223633
Iceland,ISL,2021,50.721900939941406
India,IND,1965,56.676429748535156
India,IND,1966,59.18550491333008
India,IND,1967,66.2292251586914
India,IND,1968,76.4354248046875
India,IND,1969,84.8643569946289
India,IND,1970,90.00012969970703
India,IND,1971,98.71656799316406
India,IND,1972,95.81543731689453
India,IND,1973,102.0358657836914
India,IND,1974,98.18077087402344
India,IND,1975,117.29943084716797
India,IND,1976,122.70962524414062
India,IND,1977,133.8828582763672
India,IND,1978,166.10885620117188
India,IND,1979,160.17591857910156
India,IND,1980,163.93954467773438
India,IND,1981,174.70767211914062
India,IND,1982,147.43450927734375
India,IND,1983,142.06350708007812
India,IND,1984,158.73841857910156
India,IND,1985,153.2106170654297
India,IND,1986,155.4452667236328
India,IND,1987,144.78167724609375
India,IND,1988,161.4958038330078
India,IND,1989,187.3837432861328
India,IND,1990,196.5449981689453
India,IND,1991,219.21470642089844
India,IND,1992,207.81158447265625
India,IND,1993,210.2400665283203
India,IND,1994,238.96591186523438
India,IND,1995,227.76800537109375
India,IND,1996,209.23146057128906
India,IND,1997,213.68629455566406
India,IND,1998,254.63558959960938
India,IND,1999,252.88677978515625
India,IND,2000,237.74087524414062
India,IND,2001,224.35128784179688
India,IND,2002,221.57835388183594
India,IND,2003,225.1918182373047
India,IND,2004,324.36651611328125
India,IND,2005,317.387451171875
India,IND,2006,373.7310791015625
India,IND,2007,413.4513244628906
India,IND,2008,404.26910400390625
India,IND,2009,388.6236572265625
India,IND,2010,412.7605285644531
India,IND,2011,498.892578125
India,IND,2012,474.145263671875
India,IND,2013,534.6510009765625
India,IND,2014,572.841552734375
India,IND,2015,576.9415283203125
India,IND,2016,587.4765625
India,IND,2017,653.6119384765625
India,IND,2018,732.7535400390625
India,IND,2019,839.4420776367188
India,IND,2020,870.0514526367188
India,IND,2021,916.300537109375
Indonesia,IDN,1965,5.397132873535156
Indonesia,IDN,1966,7.017579078674316
Indonesia,IDN,1967,7.880075454711914
Indonesia,IDN,1968,9.735748291015625
Indonesia,IDN,1969,10.18006420135498
Indonesia,IDN,1970,12.375508308410645
Indonesia,IDN,1971,4.0772528648376465
Indonesia,IDN,1972,3.6460049152374268
Indonesia,IDN,1973,4.599977493286133
Indonesia,IDN,1974,5.0965657234191895
Indonesia,IDN,1975,5.344860076904297
Indonesia,IDN,1976,3.136348247528076
Indonesia,IDN,1977,5.214179039001465
Indonesia,IDN,1978,3.7244133949279785
Indonesia,IDN,1979,4.1425933837890625
Indonesia,IDN,1980,3.7505500316619873
Indonesia,IDN,1981,3.7374818325042725
Indonesia,IDN,1982,4.0772528648376465
Indonesia,IDN,1983,6.1289472579956055
Indonesia,IDN,1984,6.690876483917236
Indonesia,IDN,1985,8.180641174316406
Indonesia,IDN,1986,13.172663688659668
Indonesia,IDN,1987,13.55163860321045
Indonesia,IDN,1988,14.884586334228516
Indonesia,IDN,1989,18.569795608520508
Indonesia,IDN,1990,22.39785385131836
Indonesia,IDN,1991,24.893077850341797
Indonesia,IDN,1992,31.603092193603516
Indonesia,IDN,1993,29.390018463134766
Indonesia,IDN,1994,28.157346725463867
Indonesia,IDN,1995,30.80169677734375
Indonesia,IDN,1996,32.74238204956055
Indonesia,IDN,1997,25.0872802734375
Indonesia,IDN,1998,39.971134185791016
Indonesia,IDN,1999,41.87566375732422
Indonesia,IDN,2000,43.44377517700195
Indonesia,IDN,2001,51.25348663330078
Indonesia,IDN,2002,47.15481185913086
Indonesia,IDN,2003,44.73007583618164
Indonesia,IDN,2004,47.116477966308594
Indonesia,IDN,2005,49.91504669189453
Indonesia,IDN,2006,46.52266311645508
Indonesia,IDN,2007,52.21059036254883
Indonesia,IDN,2008,56.069435119628906
Indonesia,IDN,2009,58.95806884765625
Indonesia,IDN,2010,76.509521484375
Indonesia,IDN,2011,63.86643981933594
Indonesia,IDN,2012,67.77494049072266
Indonesia,IDN,2013,81.54524993896484
Indonesia,IDN,2014,85.4006576538086
Indonesia,IDN,2015,73.78559112548828
Indonesia,IDN,2016,107.63937377929688
Indonesia,IDN,2017,108.4733657836914
Indonesia,IDN,2018,168.3011016845703
Indonesia,IDN,2019,191.2049560546875
Indonesia,IDN,2020,221.81678771972656
Indonesia,IDN,2021,239.7294158935547
Iran,IRN,1965,5.083498001098633
Iran,IRN,1966,5.462473392486572
Iran,IRN,1967,5.880652904510498
Iran,IRN,1968,6.3249688148498535
Iran,IRN,1969,6.8084893226623535
Iran,IRN,1970,7.331214427947998
Iran,IRN,1971,7.880075454711914
Iran,IRN,1972,10.349949836730957
Iran,IRN,1973,8.768707275390625
Iran,IRN,1974,9.657339096069336
Iran,IRN,1975,10.140859603881836
Iran,IRN,1976,11.343127250671387
Iran,IRN,1977,11.722101211547852
Iran,IRN,1978,18.360706329345703
Iran,IRN,1979,15.916967391967773
Iran,IRN,1980,16.505033493041992
Iran,IRN,1981,18.020933151245117
Iran,IRN,1982,18.90956687927246
Iran,IRN,1983,18.50445556640625
Iran,IRN,1984,17.302188873291016
Iran,IRN,1985,17.44327735900879
Iran,IRN,1986,20.846773147583008
Iran,IRN,1987,23.111825942993164
Iran,IRN,1988,24.383333206176758
Iran,IRN,1989,19.906450271606445
Iran,IRN,1990,21.825538635253906
Iran,IRN,1991,16.579837799072266
Iran,IRN,1992,27.216127395629883
Iran,IRN,1993,31.145967483520508
Iran,IRN,1994,20.391395568847656
Iran,IRN,1995,24.611019134521484
Iran,IRN,1996,26.062902450561523
Iran,IRN,1997,17.567472457885742
Iran,IRN,1998,22.141935348510742
Iran,IRN,1999,15.311290740966797
Iran,IRN,2000,11.28830623626709
Iran,IRN,2001,12.208565711975098
Iran,IRN,2002,23.47414207458496
Iran,IRN,2003,27.886432647705078
Iran,IRN,2004,34.520172119140625
Iran,IRN,2005,41.573612213134766
Iran,IRN,2006,53.02240753173828
Iran,IRN,2007,51.179935455322266
Iran,IRN,2008,21.451982498168945
Iran,IRN,2009,19.413368225097656
Iran,IRN,2010,28.95880889892578
Iran,IRN,2011,30.13045883178711
Iran,IRN,2012,35.12970733642578
Iran,IRN,2013,40.51689147949219
Iran,IRN,2014,39.985225677490234
Iran,IRN,2015,36.123043060302734
Iran,IRN,2016,41.78586959838867
Iran,IRN,2017,47.01201248168945
Iran,IRN,2018,28.67784309387207
Iran,IRN,2019,92.5500717163086
Iran,IRN,2020,65.60482788085938
Iran,IRN,2021,43.695213317871094
Iraq,IRQ,1965,0.209089994430542
Iraq,IRQ,1966,0.2744305431842804
Iraq,IRQ,1967,0.3136346936225891
Iraq,IRQ,1968,0.3789755403995514
Iraq,IRQ,1969,0.4181796908378601
Iraq,IRQ,1970,0.5096566677093506
Iraq,IRQ,1971,0.591397762298584
Iraq,IRQ,1972,0.591397762298584
Iraq,IRQ,1973,0.857526957988739
Iraq,IRQ,1974,1.182795763015747
Iraq,IRQ,1975,1.363171935081482
Iraq,IRQ,1976,1.3572579622268677
Iraq,IRQ,1977,1.6736558675765991
Iraq,IRQ,1978,2.09354829788208
Iraq,IRQ,1979,3.051612615585327
Iraq,IRQ,1980,2.0403225421905518
Iraq,IRQ,1981,1.8037632703781128
Iraq,IRQ,1982,1.774193525314331
Iraq,IRQ,1983,1.774193525314331
Iraq,IRQ,1984,1.8037632703781128
Iraq,IRQ,1985,1.8037632703781128
Iraq,IRQ,1986,1.774193525314331
Iraq,IRQ,1987,7.688171863555908
Iraq,IRQ,1988,7.688171863555908
Iraq,IRQ,1989,7.688171863555908
Iraq,IRQ,1990,13.75078010559082
Iraq,IRQ,1991,6.343286037445068
Iraq,IRQ,1992,15.432721138000488
Iraq,IRQ,1993,18.22017478942871
Iraq,IRQ,1994,18.474563598632812
Iraq,IRQ,1995,21.05289649963379
Iraq,IRQ,1996,19.189010620117188
Iraq,IRQ,1997,19.539945602416992
Iraq,IRQ,1998,18.32611846923828
Iraq,IRQ,1999,10.52407169342041
Iraq,IRQ,2000,9.45224380493164
Iraq,IRQ,2001,10.872770309448242
Iraq,IRQ,2002,13.310001373291016
Iraq,IRQ,2003,13.792699813842773
Iraq,IRQ,2004,16.569276809692383
Iraq,IRQ,2005,14.013028144836426
Iraq,IRQ,2006,14.200732231140137
Iraq,IRQ,2007,12.91179370880127
Iraq,IRQ,2008,8.239191055297852
Iraq,IRQ,2009,7.903961658477783
Iraq,IRQ,2010,10.033917427062988
Iraq,IRQ,2011,9.378070831298828
Iraq,IRQ,2012,12.05604076385498
Iraq,IRQ,2013,12.686877250671387
Iraq,IRQ,2014,7.836071014404297
Iraq,IRQ,2015,7.010997295379639
Iraq,IRQ,2016,9.178327560424805
Iraq,IRQ,2017,5.9436936378479
Iraq,IRQ,2018,5.8053789138793945
Iraq,IRQ,2019,14.075589179992676
Iraq,IRQ,2020,9.086034774780273
Iraq,IRQ,2021,8.860918045043945
Ireland,IRL,1965,2.7855725288391113
Ireland,IRL,1966,2.5104541778564453
Ireland,IRL,1967,2.3728952407836914
Ireland,IRL,1968,2.2697255611419678
Ireland,IRL,1969,1.7194892168045044
Ireland,IRL,1970,2.3728952407836914
Ireland,IRL,1971,1.3755913972854614
Ireland,IRL,1972,2.0289971828460693
Ireland,IRL,1973,1.8914380073547363
Ireland,IRL,1974,2.3385050296783447
Ireland,IRL,1975,1.547540307044983
Ireland,IRL,1976,1.753879189491272
Ireland,IRL,1977,2.2009458541870117
Ireland,IRL,1978,2.063387155532837
Ireland,IRL,1979,2.4416747093200684
Ireland,IRL,1980,2.4760642051696777
Ireland,IRL,1981,2.544844150543213
Ireland,IRL,1982,2.3728952407836914
